Student ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Name,Aadhaar No,Fathers Name,Mother's Maiden Name,Date of Birth,Gender,Maritial Status,Nationality,Correspondence Address,Permanent Address,Mobile No,Telephone No.,Course,Branch,Start Date,Expected End Date,Year,PAN No,Bank Name,Bank_Branch,Account No.,IFSC ,MICR
S-02685,U-0496,C-22860,Kasey,9999992685,Baxter,,,M,Unmarried,Indian,4060 DEER RUN WAY,Same as Previous,12345007,,Btech,Ece,,,,P-3918,Sbi,,,,231345016
S-02686,U-0496,C-22860,Kasha,9999992686,Hunter,,,M,Unmarried,Indian,199 VILLAGE CIR,Same as Previous,12345008,,Btech,Ece,,,,P-3919,Axis,,,,231345017
S-02687,U-0496,C-22860,Kasi,9999992687,Quentin,,,M,Unmarried,Indian,47 LACAM CIR,Same as Previous,12345009,,Btech,Cse,,,,P-3920,icici,,,,231345018
S-02688,U-0496,C-22860,Kasie,9999992688,Nolan,,,M,Unmarried,Indian,7230 S LAND PARK DR,Same as Previous,12345010,,Btech,Cse,,,,P-3921,Uni,,,,231345019
S-02689,U-0496,C-22860,Kassandra,9999992689,Harper,,,M,Unmarried,Indian,8472 HERMITAGE WAY,Same as Previous,12345011,,Btech,Me,,,,P-3922,Boi,,,,231345020
S-02690,U-0496,C-22860,Kassie,9999992690,Joel,,,M,Unmarried,Indian,8531 EVERGLADE DR,Same as Previous,12345012,,Btech,Ce,,,,P-3923,Sbi ,,,,231345021
S-02691,U-0496,C-22860,Kate,9999992691,Leroy,,,M,Unmarried,Indian,1148 CONGRESS AVE,Same as Previous,12345013,,Btech,IT,,,,P-3924,Pnb,,,,231345022
S-02692,U-0496,C-22860,Katelin,9999992692,Phelan,,,M,Unmarried,Indian,1625 ARCADE BLVD,Same as Previous,12345014,,Btech,Cse,,,,P-3925,Sbi,,,,231345023
S-02693,U-0496,C-22860,Katelyn,9999992693,Rigel,,,M,Unmarried,Indian,26TH AVE / FRANKLIN BLVD,Same as Previous,12345015,,Btech,IT,,,,P-3926,Pnb,,,,231345024
S-02694,U-0496,C-22860,Katelynn,9999992694,Malachi,,,M,Unmarried,Indian,4921 BANDALIN WAY,Same as Previous,12345016,,Btech,IT,,,,P-3927,Hdfc,,,,231345025
S-02695,U-0496,C-22860,Katerine,9999992695,James,,,M,Unmarried,Indian,3900 ROSEVILLE RD,Same as Previous,12345017,,Btech,CSE,,,,P-3928,Sbi,,,,231345026
S-02696,U-0496,C-22860,Kathaleen,9999992696,Carson,,,M,Unmarried,Indian,14TH AVE / FRANKLIN BLVD,Same as Previous,12345018,,Btech,ECE,,,,P-3929,Uni,,,,231345027
S-02697,U-0496,C-22860,Katharina,9999992697,Caleb,,,M,Unmarried,Indian,FRANKLIN BLVD / ATLAS AVE,Same as Previous,12345019,,Btech,Cse,,,,P-3930,Axis,,,,231345028
S-02698,U-0496,C-22860,Katharine,9999992698,Howard,,,M,Unmarried,Indian,19TH ST / CAPITOL AVE,Same as Previous,12345020,,Btech,IT,,,,P-3931,Icici,,,,231345029
S-02699,U-0496,C-22860,Katharyn,9999992699,Darius,,,M,Unmarried,Indian,4915 HARTE WAY,Same as Previous,12345021,,Btech,Ece,,,,P-3932,Sbi,,,,231345030
S-02700,U-0496,C-22860,Kathe,9999992700,Neil,,,M,Unmarried,Indian,FRANKLIN BLVD / 12TH AVE,Same as Previous,12345022,,Btech,Ece,,,,P-3933,Sbi,,,,231345031
S-02701,U-0496,C-22860,Katheleen,9999992701,Harrison,,,M,Unmarried,Indian,14TH AVE / FRANKLIN BLVD,Same as Previous,12345023,,Btech,ME,,,,P-3934,Pnb,,,,231345032
S-02702,U-0496,C-22860,Katherin,9999992702,Addison,,,M,Unmarried,Indian,4501 MARTIN LUTHER KING JR BLVD,Same as Previous,12345024,,Btech,CE,,,,P-3935,Canara,,,,231345033
S-02703,U-0496,C-22860,Katherina,9999992703,Castor,,,M,Unmarried,Indian,3000 ACADEMY WAY,Same as Previous,12345025,,Btech,ME,,,,P-3936,Sbi,,,,231345034
S-02704,U-0496,C-22860,Katherine,9999992704,Lucius,,,M,Unmarried,Indian,9 LATHAM LN,Same as Previous,12345026,,Btech,CE,,,,P-3937,Sbi,,,,231345035
S-02705,U-0496,C-22860,Kathern,9999992705,Zachary,,,M,Unmarried,Indian,2408 EMPRESS ST,Same as Previous,12345027,,Btech,Cse,,,,P-3938,Canara,,,,231345036
S-02706,U-0496,C-22860,Katheryn,9999992706,Malik,,,M,Unmarried,Indian,648 REGGINALD WAY,Same as Previous,12345028,,Btech,Cse,,,,P-3939,Sbi,,,,231345037
S-02707,U-0496,C-22860,Kathey,9999992707,Merrill,,,M,Unmarried,Indian,HOWE AVE / COLLEGE TOWN DR,Same as Previous,12345029,,Btech,IT,,,,P-3940,Hdfc,,,,231345038
S-02708,U-0496,C-22860,Kathi,9999992708,Theodore,,,M,Unmarried,Indian,6740 FRUITRIDGE RD,Same as Previous,12345030,,Btech,Ece,,,,P-3941,Sbi,,,,231345039
S-02709,U-0496,C-22860,Kathie,9999992709,Jakeem,,,M,Unmarried,Indian,FRANKLIN BLVD / 8TH AVE,Same as Previous,12345031,,Btech,Ece,,,,P-3942,Axis,,,,231345040
S-02710,U-0496,C-22860,Kathleen,9999992710,Zeus,,,M,Unmarried,Indian,5395 NICKMAN WAY,Same as Previous,12345032,,Btech,Cse,,,,P-3943,icici,,,,231345041
S-02711,U-0496,C-22860,Kathlene,9999992711,Tarik,,,M,Unmarried,Indian,6315 LOCHINVAR WAY,Same as Previous,12345033,,Btech,Cse,,,,P-3944,Uni,,,,231345042
S-02712,U-0496,C-22860,Kathline,9999992712,Reece,,,M,Unmarried,Indian,555 CAPITOL MALL,Same as Previous,12345034,,Btech,Me,,,,P-3945,Boi,,,,231345043
S-02713,U-0496,C-22860,Kathlyn,9999992713,Quentin,,,M,Unmarried,Indian,HWY 99 SB / BROADWAY,Same as Previous,12345035,,Btech,Ce,,,,P-3946,Sbi ,,,,231345044
S-02714,U-0496,C-22860,Kathrin,9999992714,Timon,,,M,Unmarried,Indian,1312 L ST,Same as Previous,12345036,,Btech,IT,,,,P-3947,Pnb,,,,231345045
S-02715,U-0496,C-22860,Kathrine,9999992715,Howard,,,M,Unmarried,Indian,1410 L ST,Same as Previous,12345037,,Btech,Cse,,,,P-3948,Sbi,,,,231345046
S-02716,U-0496,C-22860,Kathryn,9999992716,Blake,,,M,Unmarried,Indian,1214 L ST,Same as Previous,12345038,,Btech,IT,,,,P-3949,Pnb,,,,231345047
S-02717,U-0496,C-22860,Kathryne,9999992717,Elton,,,M,Unmarried,Indian,OAKMONT ST / RIO LINDA BLVD,Same as Previous,12345039,,Btech,IT,,,,P-3950,Hdfc,,,,231345048
S-02718,U-0496,C-22860,Kathy,9999992718,Sylvester,,,M,Unmarried,Indian,3409 24TH AVE,Same as Previous,12345040,,Btech,CSE,,,,P-3951,Sbi,,,,231345049
S-02719,U-0496,C-22860,Kathyrn,9999992719,Zeph,,,M,Unmarried,Indian,4958 KOKOMO DR,Same as Previous,12345041,,Btech,ECE,,,,P-3952,Uni,,,,231345050
S-02720,U-0496,C-22860,Kati,9999992720,Cain,,,M,Unmarried,Indian,39TH ST / Y ST,Same as Previous,12345042,,Btech,Cse,,,,P-3953,Axis,,,,231345051
S-02721,U-0496,C-22860,Katia,9999992721,Geoffrey,,,M,Unmarried,Indian,FRANKLIN BLVD / 26TH AVE,Same as Previous,12345043,,Btech,IT,,,,P-3954,Icici,,,,231345052
S-02722,U-0496,C-22860,Katie,9999992722,Malachi,,,M,Unmarried,Indian,AMERICAN AVE / WILSON AVE,Same as Previous,12345044,,Btech,Ece,,,,P-3955,Sbi,,,,231345053
S-02723,U-0496,C-22860,Katina,9999992723,Jermaine,,,M,Unmarried,Indian,ALHAMBRA BLVD / I ST,Same as Previous,12345045,,Btech,Ece,,,,P-3956,Sbi,,,,231345054
S-02724,U-0496,C-22860,Katlyn,9999992724,Hedley,,,M,Unmarried,Indian,FRANKLIN BLVD / ATLAS AVE,Same as Previous,12345046,,Btech,ME,,,,P-3957,Pnb,,,,231345055
S-02725,U-0496,C-22860,Katrice,9999992725,Dylan,,,M,Unmarried,Indian,26 OAK RANCH CT,Same as Previous,12345047,,Btech,CE,,,,P-3958,Canara,,,,231345056
S-02726,U-0496,C-22860,Katrina,9999992726,Hamish,,,M,Unmarried,Indian,35TH ST / 4TH AVE,Same as Previous,12345048,,Btech,ME,,,,P-3959,Sbi,,,,231345057
S-02727,U-0496,C-22860,Kattie,9999992727,Harlan,,,M,Unmarried,Indian,KENWOOD ST / ACADEMY WAY,Same as Previous,12345049,,Btech,CE,,,,P-3960,Sbi,,,,231345058
S-02728,U-0496,C-22860,Katy,9999992728,Xenos,,,M,Unmarried,Indian,5TH ST / CAPITOL MALL,Same as Previous,12345050,,Btech,Cse,,,,P-3961,Canara,,,,231345059
S-02729,U-0496,C-22860,Kay,9999992729,Abraham,,,M,Unmarried,Indian,FRANKLIN BLVD / 12TH AVE,Same as Previous,12345051,,Btech,Cse,,,,P-3962,Sbi,,,,231345060
S-02730,U-0496,C-22860,Kayce,9999992730,Ferdinand,,,M,Unmarried,Indian,4660 NATOMAS BLVD,Same as Previous,12345052,,Btech,IT,,,,P-3963,Hdfc,,,,231345061
S-02731,U-0496,C-22860,Kaycee,9999992731,Dorian,,,M,Unmarried,Indian,3069 GREAT FALLS WAY,Same as Previous,12345053,,Btech,Ece,,,,P-3964,Sbi,,,,231345062
S-02732,U-0496,C-22860,Kaye,9999992732,Alec,,,M,Unmarried,Indian,FRANKLIN BLVD / 20TH AVE,Same as Previous,12345054,,Btech,Ece,,,,P-3965,Axis,,,,231345063
S-02733,U-0496,C-22860,Kayla,9999992733,John,,,M,Unmarried,Indian,7325 DRESHER PARK WAY,Same as Previous,12345055,,Btech,Cse,,,,P-3966,icici,,,,231345064
S-02734,U-0496,C-22860,Kaylee,9999992734,Kamal,,,M,Unmarried,Indian,FRANKLIN BLVD / 14TH AVE,Same as Previous,12345056,,Btech,Cse,,,,P-3967,Uni,,,,231345065
S-02735,U-0496,C-22860,Kayleen,9999992735,Hayden,,,M,Unmarried,Indian,4300 8TH AVE,Same as Previous,12345057,,Btech,Me,,,,P-3968,Boi,,,,231345066
S-02736,U-0496,C-22860,Kayleigh,9999992736,Dante,,,M,Unmarried,Indian,BROOKFIELD DR / MACK RD,Same as Previous,12345058,,Btech,Ce,,,,P-3969,Sbi ,,,,231345067
S-02737,U-0496,C-22860,Kaylene,9999992737,Addison,,,M,Unmarried,Indian,2451 MEADOWVIEW RD,Same as Previous,12345059,,Btech,IT,,,,P-3970,Pnb,,,,231345068
S-02738,U-0496,C-22860,Kazuko,9999992738,Marvin,,,M,Unmarried,Indian,3615 AUBURN BLVD,Same as Previous,12345060,,Btech,Cse,,,,P-3971,Sbi,,,,231345069
S-02739,U-0496,C-22860,Kecia,9999992739,Duncan,,,M,Unmarried,Indian,N PARK DR / CORAZON WAY,Same as Previous,12345061,,Btech,IT,,,,P-3972,Pnb,,,,231345070
S-02740,U-0496,C-22860,Keeley,9999992740,Slade,,,M,Unmarried,Indian,3555 AUBURN BLVD,Same as Previous,12345062,,Btech,IT,,,,P-3973,Hdfc,,,,231345071
S-02741,U-0496,C-22860,Keely,9999992741,Herman,,,M,Unmarried,Indian,FRANKLIN BLVD / FRUITRIDGE RD,Same as Previous,12345063,,Btech,CSE,,,,P-3974,Sbi,,,,231345072
S-02742,U-0496,C-22860,Keena,9999992742,Isaiah,,,M,Unmarried,Indian,FRANKLIN BLVD / 21ST AVE,Same as Previous,12345064,,Btech,ECE,,,,P-3975,Uni,,,,231345073
S-02743,U-0496,C-22860,Keenan,9999992743,Galvin,,,M,Unmarried,Indian,752 MELANIE WAY,Same as Previous,12345065,,Btech,Cse,,,,P-3976,Axis,,,,231345074
S-02744,U-0496,C-22860,Keesha,9999992744,Dieter,,,M,Unmarried,Indian,7927 DEERLEAF DR,Same as Previous,12345066,,Btech,IT,,,,P-3977,Icici,,,,231345075
S-02745,U-0496,C-22860,Keiko,9999992745,Jacob,,,M,Unmarried,Indian,4300 ASTORIA ST,Same as Previous,12345067,,Btech,Ece,,,,P-3978,Sbi,,,,231345076
S-02746,U-0496,C-22860,Keila,9999992746,Ishmael,,,M,Unmarried,Indian,FRANKLIN BLVD / 27TH AVE,Same as Previous,12345068,,Btech,Ece,,,,P-3979,Sbi,,,,231345077
S-02747,U-0496,C-22860,Keira,9999992747,Jarrod,,,M,Unmarried,Indian,52ND AVE / LUTHER DR,Same as Previous,12345069,,Btech,ME,,,,P-3980,Pnb,,,,231345078
S-02748,U-0496,C-22860,Keisha,9999992748,Omar,,,M,Unmarried,Indian,2137 SURREY RD,Same as Previous,12345070,,Btech,CE,,,,P-3981,Canara,,,,231345079
S-02749,U-0496,C-22860,Keith,9999992749,Upton,,,M,Unmarried,Indian,1615 DREHER ST,Same as Previous,12345071,,Btech,ME,,,,P-3982,Sbi,,,,231345080
S-02750,U-0496,C-22860,Keith,9999992750,Clinton,,,M,Unmarried,Indian,2122 S ST,Same as Previous,12345072,,Btech,CE,,,,P-3983,Sbi,,,,231345081
S-02751,U-0496,C-22860,Keitha,9999992751,Levi,,,M,Unmarried,Indian,FRANKLIN BLVD / 26TH AVE,Same as Previous,12345073,,Btech,Cse,,,,P-3984,Canara,,,,231345082
S-02752,U-0496,C-22860,Keli,9999992752,Carson,,,M,Unmarried,Indian,FRANKLIN BLVD / 25TH AVE,Same as Previous,12345074,,Btech,Cse,,,,P-3985,Sbi,,,,231345083
S-02753,U-0496,C-22860,Kelle,9999992753,Vernon,,,M,Unmarried,Indian,5605 MACK RD,Same as Previous,12345075,,Btech,IT,,,,P-3986,Hdfc,,,,231345084
S-02754,U-0123,C-7726,Kellee,9999992754,Gannon,,,M,Unmarried,Indian,950 FLORIN RD,Same as Previous,12345076,,Btech,Ece,,,,P-3987,Sbi,,,,231345085
S-02755,U-0123,C-7726,Kelley,9999992755,Baker,,,M,Unmarried,Indian,5408 FRANKLIN BLVD,Same as Previous,12345077,,Btech,Ece,,,,P-3988,Axis,,,,231345086
S-02756,U-0123,C-7726,Kelley,9999992756,Eaton,,,M,Unmarried,Indian,5601 47TH AVE,Same as Previous,12345078,,Btech,Cse,,,,P-3989,icici,,,,231345087
S-02757,U-0123,C-7726,Kelli,9999992757,Wayne,,,M,Unmarried,Indian,5 SORBELL CT,Same as Previous,12345079,,Btech,Cse,,,,P-3990,Uni,,,,231345088
S-02758,U-0123,C-7726,Kellie,9999992758,Jeremy,,,M,Unmarried,Indian,1517 17TH ST,Same as Previous,12345080,,Btech,Me,,,,P-3991,Boi,,,,231345089
S-02759,U-0123,C-7726,Kelly,9999992759,Brock,,,M,Unmarried,Indian,1600 VALLEJO WAY,Same as Previous,12345081,,Btech,Ce,,,,P-3992,Sbi ,,,,231345090
S-02760,U-0123,C-7726,Kelly,9999992760,Kennan,,,M,Unmarried,Indian,3282 BERETANIA WAY,Same as Previous,12345082,,Btech,IT,,,,P-3993,Pnb,,,,231345091
S-02761,U-0123,C-7726,Kellye,9999992761,Dennis,,,M,Unmarried,Indian,5317 L ST,Same as Previous,12345083,,Btech,Cse,,,,P-3994,Sbi,,,,231345092
S-02762,U-0123,C-7726,Kelsey,9999992762,Garth,,,M,Unmarried,Indian,4001 J ST,Same as Previous,12345084,,Btech,IT,,,,P-3995,Pnb,,,,231345093
S-02763,U-0123,C-7726,Kelsi,9999992763,Neil,,,M,Unmarried,Indian,5210 FRANKLIN BLVD,Same as Previous,12345085,,Btech,IT,,,,P-3996,Hdfc,,,,231345094
S-02764,U-0123,C-7726,Kelsie,9999992764,Lewis,,,M,Unmarried,Indian,DUCKHORN DR / BONFAIR AVE,Same as Previous,12345086,,Btech,CSE,,,,P-3997,Sbi,,,,231345095
S-02765,U-0123,C-7726,Kelvin,9999992765,Aristotle,,,M,Unmarried,Indian,BIDWELL WAY / 17TH ST,Same as Previous,12345087,,Btech,ECE,,,,P-3998,Uni,,,,231345096
S-02766,U-0123,C-7726,Kemberly,9999992766,Tyrone,,,M,Unmarried,Indian,5251 22ND AVE,Same as Previous,12345088,,Btech,Cse,,,,P-3999,Axis,,,,231345097
S-02767,U-0123,C-7726,Ken,9999992767,Vladimir,,,M,Unmarried,Indian,FRANKLIN BLVD / 24TH AVE,Same as Previous,12345089,,Btech,IT,,,,P-4000,Icici,,,,231345098
S-02768,U-0123,C-7726,Kena,9999992768,Christopher,,,M,Unmarried,Indian,5301 N ST,Same as Previous,12345090,,Btech,Ece,,,,P-4001,Sbi,,,,231345099
S-02769,U-0123,C-7726,Kenda,9999992769,Tobias,,,M,Unmarried,Indian,2360 STOCKTON BLVD,Same as Previous,12345091,,Btech,Ece,,,,P-4002,Sbi,,,,231345100
S-02770,U-0123,C-7726,Kendal,9999992770,Walter,,,M,Unmarried,Indian,21ST AVE / FRANKLIN BLVD,Same as Previous,12345092,,Btech,ME,,,,P-4003,Pnb,,,,231345101
S-02771,U-0123,C-7726,Kendall,9999992771,William,,,M,Unmarried,Indian,5200 FRANKLIN BLVD,Same as Previous,12345093,,Btech,CE,,,,P-4004,Canara,,,,231345102
S-02772,U-0123,C-7726,Kendall,9999992772,Vincent,,,M,Unmarried,Indian,2001 EDISON AVE,Same as Previous,12345094,,Btech,ME,,,,P-4005,Sbi,,,,231345103
S-02773,U-0123,C-7726,Kendra,9999992773,Denton,,,M,Unmarried,Indian,SAN CARLOS WAY / 8TH AVE,Same as Previous,12345095,,Btech,CE,,,,P-4006,Sbi,,,,231345104
S-02774,U-0123,C-7726,Kendrick,9999992774,Kevin,,,M,Unmarried,Indian,2511 T ST,Same as Previous,12345096,,Btech,Cse,,,,P-4007,Canara,,,,231345105
S-02775,U-0123,C-7726,Keneth,9999992775,Chandler,,,M,Unmarried,Indian,STOCKTON BLVD / BROADWAY,Same as Previous,12345097,,Btech,Cse,,,,P-4008,Sbi,,,,231345106
S-02776,U-0123,C-7726,Kenia,9999992776,Gregory,,,M,Unmarried,Indian,14TH AVE / FRANKLIN BLVD,Same as Previous,12345098,,Btech,IT,,,,P-4009,Hdfc,,,,231345107
S-02777,U-0123,C-7726,Kenisha,9999992777,Donovan,,,M,Unmarried,Indian,FRANKLIN BLVD / FRUITRIDGE RD,Same as Previous,12345099,,Btech,Ece,,,,P-4010,Sbi,,,,231345108
S-02778,U-0123,C-7726,Kenna,9999992778,Rahim,,,M,Unmarried,Indian,26TH AVE / FRANKLIN BLVD,Same as Previous,12345100,,Btech,Ece,,,,P-4011,Axis,,,,231345109
S-02779,U-0123,C-7726,Kenneth,9999992779,Barry,,,M,Unmarried,Indian,BINGHAMTON DR / LARCHWOOD DR,Same as Previous,12345101,,Btech,Cse,,,,P-4012,icici,,,,231345110
S-02780,U-0123,C-7726,Kenneth,9999992780,Bevis,,,M,Unmarried,Indian,6917 CASA DEL SOL WAY,Same as Previous,12345102,,Btech,Cse,,,,P-4013,Uni,,,,231345111
S-02781,U-0123,C-7726,Kennith,9999992781,Colt,,,M,Unmarried,Indian,21ST ST / BROADWAY,Same as Previous,12345103,,Btech,Me,,,,P-4014,Boi,,,,231345112
S-02782,U-0123,C-7726,Kenny,9999992782,Quamar,,,M,Unmarried,Indian,2184 SEAMIST DR,Same as Previous,12345104,,Btech,Ce,,,,P-4015,Sbi ,,,,231345113
S-02783,U-0123,C-7726,Kent,9999992783,Jamal,,,M,Unmarried,Indian,1040 FLORIN RD,Same as Previous,12345105,,Btech,IT,,,,P-4016,Pnb,,,,231345114
S-02784,U-0123,C-7726,Kenton,9999992784,Abdul,,,M,Unmarried,Indian,HWY 99 / FLORIN RD,Same as Previous,12345106,,Btech,Cse,,,,P-4017,Sbi,,,,231345115
S-02785,U-0123,C-7726,Kenya,9999992785,Baxter,,,M,Unmarried,Indian,4016 MARTIN LUTHER KING JR BLVD,Same as Previous,12345107,,Btech,IT,,,,P-4018,Pnb,,,,231345116
S-02786,U-0123,C-7726,Kenyatta,9999992786,Hunter,,,M,Unmarried,Indian,6879 14TH AVE,Same as Previous,12345108,,Btech,IT,,,,P-4019,Hdfc,,,,231345117
S-02787,U-0123,C-7728,Kenyetta,9999992787,Quentin,,,M,Unmarried,Indian,S ST / ALHAMBRA BLVD,Same as Previous,12345109,,Btech,CSE,,,,P-4020,Sbi,,,,231345118
S-02788,U-0123,C-7728,Kera,9999992788,Nolan,,,M,Unmarried,Indian,4875 BROADWAY,Same as Previous,12345110,,Btech,ECE,,,,P-4021,Uni,,,,231345119
S-02789,U-0123,C-7728,Keren,9999992789,Harper,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12345111,,Btech,Cse,,,,P-4022,Axis,,,,231345120
S-02790,U-0123,C-7728,Keri,9999992790,Joel,,,M,Unmarried,Indian,6715 GLORIA DR,Same as Previous,12345112,,Btech,IT,,,,P-4023,Icici,,,,231345121
S-02791,U-0123,C-7728,Kermit,9999992791,Leroy,,,M,Unmarried,Indian,4660 PELL DR,Same as Previous,12345113,,Btech,Ece,,,,P-4024,Sbi,,,,231345122
S-02792,U-0123,C-7728,Kerri,9999992792,Phelan,,,M,Unmarried,Indian,ROANOKE AVE / CYPRESS ST,Same as Previous,12345114,,Btech,Ece,,,,P-4025,Sbi,,,,231345123
S-02793,U-0123,C-7728,Kerrie,9999992793,Rigel,,,M,Unmarried,Indian,8TH AVE / 44TH ST,Same as Previous,12345115,,Btech,ME,,,,P-4026,Pnb,,,,231345124
S-02794,U-0123,C-7728,Kerry,9999992794,Malachi,,,M,Unmarried,Indian,3710 FRANKLIN BLVD,Same as Previous,12345116,,Btech,CE,,,,P-4027,Canara,,,,231345125
S-02795,U-0123,C-7728,Kerry,9999992795,James,,,M,Unmarried,Indian,5984 14TH AVE,Same as Previous,12345117,,Btech,ME,,,,P-4028,Sbi,,,,231345126
S-02796,U-0123,C-7728,Kerstin,9999992796,Carson,,,M,Unmarried,Indian,401 I ST,Same as Previous,12345118,,Btech,CE,,,,P-4029,Sbi,,,,231345127
S-02797,U-0123,C-7728,Kesha,9999992797,Caleb,,,M,Unmarried,Indian,404 12TH ST,Same as Previous,12345119,,Btech,Cse,,,,P-4030,Canara,,,,231345128
S-02798,U-0123,C-7728,Keshia,9999992798,Howard,,,M,Unmarried,Indian,FRANKLIN BLVD / 24TH AVE,Same as Previous,12345120,,Btech,Cse,,,,P-4031,Sbi,,,,231345129
S-02799,U-0123,C-7728,Keturah,9999992799,Darius,,,M,Unmarried,Indian,5550 FRANKLIN BLVD,Same as Previous,12345121,,Btech,IT,,,,P-4032,Hdfc,,,,231345130
S-02800,U-0123,C-7728,Keva,9999992800,Neil,,,M,Unmarried,Indian,2 BINACA CT,Same as Previous,12345122,,Btech,Ece,,,,P-4033,Sbi,,,,231345131
S-02801,U-0123,C-7728,Keven,9999992801,Harrison,,,M,Unmarried,Indian,7433 53RD AVE,Same as Previous,12345123,,Btech,Ece,,,,P-4034,Axis,,,,231345132
S-02802,U-0123,C-7728,Kevin,9999992802,Addison,,,M,Unmarried,Indian,4300 ELVAS AVE,Same as Previous,12345124,,Btech,Cse,,,,P-4035,icici,,,,231345133
S-02803,U-0123,C-7728,Kevin,9999992803,Castor,,,M,Unmarried,Indian,26TH AVE / 34TH ST,Same as Previous,12345125,,Btech,Cse,,,,P-4036,Uni,,,,231345134
S-02804,U-0123,C-7728,Khadijah,9999992804,Lucius,,,M,Unmarried,Indian,MUIR WAY / KEMBLE ST,Same as Previous,12345126,,Btech,Me,,,,P-4037,Boi,,,,231345135
S-02805,U-0123,C-7728,Khalilah,9999992805,Zachary,,,M,Unmarried,Indian,SUNBEAM AVE / N 12TH ST,Same as Previous,12345127,,Btech,Ce,,,,P-4038,Sbi ,,,,231345136
S-02806,U-0123,C-7728,Kia,9999992806,Malik,,,M,Unmarried,Indian,1401 ARDEN WAY,Same as Previous,12345128,,Btech,IT,,,,P-4039,Pnb,,,,231345137
S-02807,U-0123,C-7728,Kiana,9999992807,Merrill,,,M,Unmarried,Indian,26TH AVE / 34TH ST,Same as Previous,12345129,,Btech,Cse,,,,P-4040,Sbi,,,,231345138
S-02808,U-0123,C-7728,Kiara,9999992808,Theodore,,,M,Unmarried,Indian,320 RIVER BEND CIR,Same as Previous,12345130,,Btech,IT,,,,P-4041,Pnb,,,,231345139
S-02809,U-0123,C-7728,Kiera,9999992809,Jakeem,,,M,Unmarried,Indian,3000 C ST,Same as Previous,12345131,,Btech,IT,,,,P-4042,Hdfc,,,,231345140
S-02810,U-0123,C-7728,Kiersten,9999992810,Zeus,,,M,Unmarried,Indian,4135 14TH AVE,Same as Previous,12345132,,Btech,CSE,,,,P-4043,Sbi,,,,231345141
S-02811,U-0123,C-7728,Kiesha,9999992811,Tarik,,,M,Unmarried,Indian,23RD AVE / FRANKLIN BLVD,Same as Previous,12345133,,Btech,ECE,,,,P-4044,Uni,,,,231345142
S-02812,U-0123,C-7728,Kieth,9999992812,Reece,,,M,Unmarried,Indian,MARYSVILLE BLVD / SOUTH AVE,Same as Previous,12345134,,Btech,Cse,,,,P-4045,Axis,,,,231345143
S-02813,U-0123,C-7728,Kiley,9999992813,Quentin,,,M,Unmarried,Indian,FRANKLIN BLVD / 29TH AVE,Same as Previous,12345135,,Btech,IT,,,,P-4046,Icici,,,,231345144
S-02814,U-0123,C-7728,Kim,9999992814,Timon,,,M,Unmarried,Indian,1711 G ST,Same as Previous,12345136,,Btech,Ece,,,,P-4047,Sbi,,,,231345145
S-02815,U-0123,C-7728,Kim,9999992815,Howard,,,M,Unmarried,Indian,10 CEDRO CIR,Same as Previous,12345137,,Btech,Ece,,,,P-4048,Sbi,,,,231345146
S-02816,U-0123,C-7728,Kimber,9999992816,Blake,,,M,Unmarried,Indian,4100 INNOVATOR DR,Same as Previous,12345138,,Btech,ME,,,,P-4049,Pnb,,,,231345147
S-02817,U-0123,C-7728,Kimberely,9999992817,Elton,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12345139,,Btech,CE,,,,P-4050,Canara,,,,231345148
S-02818,U-0123,C-7728,Kimberlee,9999992818,Sylvester,,,M,Unmarried,Indian,23 NAUTILUS CT,Same as Previous,12345140,,Btech,ME,,,,P-4051,Sbi,,,,231345149
S-02819,U-0123,C-7728,Kimberley,9999992819,Zeph,,,M,Unmarried,Indian,2250 68TH AVE,Same as Previous,12345141,,Btech,CE,,,,P-4052,Sbi,,,,231345150
S-02820,U-0123,C-7728,Kimberli,9999992820,Cain,,,M,Unmarried,Indian,6562 WYNDHAM DR,Same as Previous,12345142,,Btech,Cse,,,,P-4053,Canara,,,,231345151
S-02821,U-0123,C-7728,Kimberlie,9999992821,Geoffrey,,,M,Unmarried,Indian,FRANKLIN BLVD / DONNER WAY,Same as Previous,12345143,,Btech,Cse,,,,P-4054,Sbi,,,,231345152
S-02822,U-0123,C-7728,Kimberly,9999992822,Malachi,,,M,Unmarried,Indian,2236 PIERRE AVE,Same as Previous,12345144,,Btech,IT,,,,P-4055,Hdfc,,,,231345153
S-02823,U-0123,C-7728,Kimbery,9999992823,Jermaine,,,M,Unmarried,Indian,2936 SAGEMILL WAY,Same as Previous,12345145,,Btech,Ece,,,,P-4056,Sbi,,,,231345154
S-02824,U-0123,C-7728,Kimbra,9999992824,Hedley,,,M,Unmarried,Indian,3116 2ND AVE,Same as Previous,12345146,,Btech,Ece,,,,P-4057,Axis,,,,231345155
S-02825,U-0123,C-7728,Kimi,9999992825,Dylan,,,M,Unmarried,Indian,5770 FREEPORT BLVD,Same as Previous,12345147,,Btech,Cse,,,,P-4058,icici,,,,231345156
