Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Email,Login ID ,Password,Is Aadhaar Verified?,Are Bank Details Verified?,Is PAN Verified?
F-02713,U-0496,C-22860,,,F-02713,password,Yes,Yes,Yes
F-02714,U-0496,C-22860,,,F-02714,password,No,No,No
F-02715,U-0496,C-22860,,,F-02715,password,Yes,Yes,Yes
F-02716,U-0496,C-22860,,,F-02716,password,Yes,Yes,Yes
F-02717,U-0496,C-22860,,,F-02717,password,Yes,Yes,Yes
F-02718,U-0496,C-22860,,,F-02718,password,No,No,No
F-02719,U-0496,C-22860,,,F-02719,password,Yes,Yes,Yes
F-02720,U-0496,C-22860,,,F-02720,password,Yes,Yes,Yes
F-02721,U-0496,C-22860,,,F-02721,password,Yes,Yes,Yes
F-02722,U-0496,C-22860,,,F-02722,password,No,No,No
F-02723,U-0496,C-22860,,,F-02723,password,Yes,Yes,Yes
F-02724,U-0496,C-22860,,,F-02724,password,No,No,No
F-02725,U-0496,C-22860,,,F-02725,password,Yes,Yes,Yes
F-02726,U-0496,C-22860,,,F-02726,password,Yes,Yes,Yes
F-02727,U-0496,C-22860,,,F-02727,password,No,No,No
F-02728,U-0496,C-22860,,,F-02728,password,No,No,No
F-02729,U-0496,C-22860,,,F-02729,password,Yes,Yes,Yes
F-02730,U-0496,C-22860,,,F-02730,password,No,No,No
F-02731,U-0496,C-22860,,,F-02731,password,Yes,Yes,Yes
F-02732,U-0496,C-22860,,,F-02732,password,No,No,No
F-02733,U-0496,C-22860,,,F-02733,password,Yes,Yes,Yes
F-02734,U-0496,C-22860,,,F-02734,password,Yes,Yes,Yes
F-02735,U-0496,C-22860,,,F-02735,password,Yes,Yes,Yes
F-02736,U-0496,C-22860,,,F-02736,password,No,No,No
F-02737,U-0496,C-22860,,,F-02737,password,Yes,Yes,Yes
F-02738,U-0496,C-22860,,,F-02738,password,Yes,Yes,Yes
F-02739,U-0496,C-22860,,,F-02739,password,Yes,Yes,Yes
F-02740,U-0496,C-22860,,,F-02740,password,No,No,No
F-02741,U-0496,C-22860,,,F-02741,password,Yes,Yes,Yes
F-02742,U-0496,C-22860,,,F-02742,password,No,No,No
F-02743,U-0496,C-22860,,,F-02743,password,Yes,Yes,Yes
F-02744,U-0496,C-22860,,,F-02744,password,Yes,Yes,Yes
F-02745,U-0496,C-22860,,,F-02745,password,No,No,No
F-02746,U-0496,C-22860,,,F-02746,password,No,No,No
F-02747,U-0496,C-22860,,,F-02747,password,Yes,Yes,Yes
F-02748,U-0496,C-22860,,,F-02748,password,No,No,No
F-02749,U-0496,C-22860,,,F-02749,password,Yes,Yes,Yes
F-02750,U-0496,C-22860,,,F-02750,password,No,No,No
F-02751,U-0496,C-22860,,,F-02751,password,Yes,Yes,Yes
F-02752,U-0496,C-22860,,,F-02752,password,Yes,Yes,Yes
F-02753,U-0496,C-22860,,,F-02753,password,Yes,Yes,Yes
F-02754,U-0123,C-7726,,,F-02754,password,No,No,No
F-02755,U-0123,C-7726,,,F-02755,password,Yes,Yes,Yes
F-02756,U-0123,C-7726,,,F-02756,password,Yes,Yes,Yes
F-02757,U-0123,C-7726,,,F-02757,password,Yes,Yes,Yes
F-02758,U-0123,C-7726,,,F-02758,password,No,No,No
F-02759,U-0123,C-7726,,,F-02759,password,Yes,Yes,Yes
F-02760,U-0123,C-7726,,,F-02760,password,No,No,No
F-02761,U-0123,C-7726,,,F-02761,password,Yes,Yes,Yes
F-02762,U-0123,C-7726,,,F-02762,password,Yes,Yes,Yes
F-02763,U-0123,C-7726,,,F-02763,password,No,No,No
F-02764,U-0123,C-7726,,,F-02764,password,No,No,No
F-02765,U-0123,C-7726,,,F-02765,password,Yes,Yes,Yes
F-02766,U-0123,C-7726,,,F-02766,password,No,No,No
F-02767,U-0123,C-7726,,,F-02767,password,Yes,Yes,Yes
F-02768,U-0123,C-7726,,,F-02768,password,No,No,No
F-02769,U-0123,C-7726,,,F-02769,password,Yes,Yes,Yes
F-02770,U-0123,C-7726,,,F-02770,password,Yes,Yes,Yes
F-02771,U-0123,C-7726,,,F-02771,password,Yes,Yes,Yes
F-02772,U-0123,C-7726,,,F-02772,password,No,No,No
F-02773,U-0123,C-7726,,,F-02773,password,Yes,Yes,Yes
F-02774,U-0123,C-7726,,,F-02774,password,Yes,Yes,Yes
F-02775,U-0123,C-7726,,,F-02775,password,Yes,Yes,Yes
F-02776,U-0123,C-7726,,,F-02776,password,No,No,No
F-02777,U-0123,C-7726,,,F-02777,password,Yes,Yes,Yes
F-02778,U-0123,C-7726,,,F-02778,password,No,No,No
F-02779,U-0123,C-7726,,,F-02779,password,Yes,Yes,Yes
F-02780,U-0123,C-7726,,,F-02780,password,Yes,Yes,Yes
F-02781,U-0123,C-7726,,,F-02781,password,No,No,No
F-02782,U-0123,C-7726,,,F-02782,password,No,No,No
F-02783,U-0123,C-7726,,,F-02783,password,Yes,Yes,Yes
F-02784,U-0123,C-7726,,,F-02784,password,No,No,No
F-02785,U-0123,C-7726,,,F-02785,password,Yes,Yes,Yes
F-02786,U-0123,C-7726,,,F-02786,password,No,No,No
F-02787,U-0123,C-7728,,,F-02787,password,Yes,Yes,Yes
F-02788,U-0123,C-7728,,,F-02788,password,Yes,Yes,Yes
F-02789,U-0123,C-7728,,,F-02789,password,Yes,Yes,Yes
F-02790,U-0123,C-7728,,,F-02790,password,No,No,No
F-02791,U-0123,C-7728,,,F-02791,password,Yes,Yes,Yes
F-02792,U-0123,C-7728,,,F-02792,password,Yes,Yes,Yes
F-02793,U-0123,C-7728,,,F-02793,password,Yes,Yes,Yes
F-02794,U-0123,C-7728,,,F-02794,password,No,No,No
F-02795,U-0123,C-7728,,,F-02795,password,Yes,Yes,Yes
F-02796,U-0123,C-7728,,,F-02796,password,No,No,No
F-02797,U-0123,C-7728,,,F-02797,password,Yes,Yes,Yes
F-02798,U-0123,C-7728,,,F-02798,password,Yes,Yes,Yes
F-02799,U-0123,C-7728,,,F-02799,password,No,No,No
F-02800,U-0123,C-7728,,,F-02800,password,No,No,No
F-02801,U-0123,C-7728,,,F-02801,password,Yes,Yes,Yes
F-02802,U-0123,C-7728,,,F-02802,password,No,No,No
F-02803,U-0123,C-7728,,,F-02803,password,Yes,Yes,Yes
F-02804,U-0123,C-7728,,,F-02804,password,No,No,No
F-02805,U-0123,C-7728,,,F-02805,password,Yes,Yes,Yes
F-02806,U-0123,C-7728,,,F-02806,password,Yes,Yes,Yes
F-02807,U-0123,C-7728,,,F-02807,password,Yes,Yes,Yes
F-02808,U-0123,C-7728,,,F-02808,password,No,No,No
F-02809,U-0123,C-7728,,,F-02809,password,Yes,Yes,Yes
F-02810,U-0123,C-7728,,,F-02810,password,Yes,Yes,Yes
F-02811,U-0123,C-7728,,,F-02811,password,Yes,Yes,Yes
F-02812,U-0123,C-7728,,,F-02812,password,No,No,No
F-02813,U-0123,C-7728,,,F-02813,password,Yes,Yes,Yes
F-02814,U-0123,C-7728,,,F-02814,password,No,No,No
F-02815,U-0123,C-7728,,,F-02815,password,Yes,Yes,Yes
F-02816,U-0123,C-7728,,,F-02816,password,Yes,Yes,Yes
F-02817,U-0123,C-7728,,,F-02817,password,No,No,No
F-02818,U-0123,C-7728,,,F-02818,password,No,No,No
F-02819,U-0123,C-7728,,,F-02819,password,Yes,Yes,Yes
F-02820,U-0123,C-7728,,,F-02820,password,No,No,No
F-02821,U-0123,C-7728,,,F-02821,password,Yes,Yes,Yes
F-02822,U-0123,C-7728,,,F-02822,password,No,No,No
F-02823,U-0123,C-7728,,,F-02823,password,Yes,Yes,Yes
F-02824,U-0123,C-7728,,,F-02824,password,Yes,Yes,Yes
F-02825,U-0123,C-7728,,,F-02825,password,Yes,Yes,Yes
F-02826,U-0123,C-7728,,,F-02826,password,No,No,No
F-02827,U-0123,C-7728,,,F-02827,password,Yes,Yes,Yes
F-02828,U-0123,C-7728,,,F-02828,password,Yes,Yes,Yes
F-02829,U-0123,C-7728,,,F-02829,password,Yes,Yes,Yes
F-02830,U-0123,C-7728,,,F-02830,password,No,No,No
F-02831,U-0123,C-7728,,,F-02831,password,Yes,Yes,Yes
F-02832,U-0123,C-7728,,,F-02832,password,No,No,No
F-02833,U-0123,C-7728,,,F-02833,password,Yes,Yes,Yes
F-02834,U-0123,C-7728,,,F-02834,password,Yes,Yes,Yes
F-02835,U-0123,C-7728,,,F-02835,password,No,No,No
F-02836,U-0123,C-7728,,,F-02836,password,No,No,No
F-02837,U-0123,C-7728,,,F-02837,password,Yes,Yes,Yes
F-02838,U-0123,C-7728,,,F-02838,password,No,No,No
F-02839,U-0123,C-7728,,,F-02839,password,Yes,Yes,Yes
F-02840,U-0123,C-7728,,,F-02840,password,No,No,No
F-02841,U-0123,C-7728,,,F-02841,password,Yes,Yes,Yes
F-02842,U-0123,C-7728,,,F-02842,password,Yes,Yes,Yes
F-02843,U-0123,C-7728,,,F-02843,password,Yes,Yes,Yes
F-02844,U-0123,C-7728,,,F-02844,password,No,No,No
F-02845,U-0123,C-7728,,,F-02845,password,Yes,Yes,Yes
F-02846,U-0123,C-7728,,,F-02846,password,Yes,Yes,Yes
F-02847,U-0123,C-7728,,,F-02847,password,Yes,Yes,Yes
F-02848,U-0123,C-7728,,,F-02848,password,No,No,No
F-02849,U-0123,C-7729,,,F-02849,password,Yes,Yes,Yes
F-02850,U-0123,C-7729,,,F-02850,password,No,No,No
F-02851,U-0123,C-7729,,,F-02851,password,Yes,Yes,Yes
F-02852,U-0123,C-7729,,,F-02852,password,Yes,Yes,Yes
F-02853,U-0123,C-7729,,,F-02853,password,No,No,No
F-02854,U-0123,C-7729,,,F-02854,password,No,No,No
F-02855,U-0123,C-7729,,,F-02855,password,Yes,Yes,Yes
F-02856,U-0123,C-7729,,,F-02856,password,No,No,No
F-02857,U-0123,C-7729,,,F-02857,password,Yes,Yes,Yes
F-02858,U-0123,C-7729,,,F-02858,password,No,No,No
F-02859,U-0123,C-7729,,,F-02859,password,Yes,Yes,Yes
F-02860,U-0123,C-7729,,,F-02860,password,Yes,Yes,Yes
F-02861,U-0123,C-7729,,,F-02861,password,Yes,Yes,Yes
F-02862,U-0123,C-7729,,,F-02862,password,No,No,No
F-02863,U-0123,C-7729,,,F-02863,password,Yes,Yes,Yes
F-02864,U-0123,C-7729,,,F-02864,password,Yes,Yes,Yes
F-02865,U-0123,C-7729,,,F-02865,password,Yes,Yes,Yes
F-02866,U-0123,C-7729,,,F-02866,password,No,No,No
F-02867,U-0123,C-7729,,,F-02867,password,Yes,Yes,Yes
F-02868,U-0123,C-7729,,,F-02868,password,No,No,No
F-02869,U-0123,C-7729,,,F-02869,password,Yes,Yes,Yes
F-02870,U-0123,C-7729,,,F-02870,password,Yes,Yes,Yes
F-02871,U-0123,C-7729,,,F-02871,password,No,No,No
F-02872,U-0123,C-7729,,,F-02872,password,No,No,No
F-02873,U-0123,C-7729,,,F-02873,password,Yes,Yes,Yes
F-02874,U-0123,C-7729,,,F-02874,password,No,No,No
F-02875,U-0123,C-7729,,,F-02875,password,Yes,Yes,Yes
F-02876,U-0123,C-7729,,,F-02876,password,No,No,No
F-02877,U-0123,C-7729,,,F-02877,password,Yes,Yes,Yes
F-02878,U-0123,C-7729,,,F-02878,password,Yes,Yes,Yes
F-02879,U-0123,C-7729,,,F-02879,password,Yes,Yes,Yes
F-02880,U-0123,C-7729,,,F-02880,password,No,No,No
F-02881,U-0123,C-7729,,,F-02881,password,Yes,Yes,Yes
F-02882,U-0123,C-7729,,,F-02882,password,Yes,Yes,Yes
F-02883,U-0123,C-7729,,,F-02883,password,Yes,Yes,Yes
F-02884,U-0123,C-7729,,,F-02884,password,No,No,No
F-02885,U-0123,C-7729,,,F-02885,password,Yes,Yes,Yes
F-02886,U-0123,C-7729,,,F-02886,password,No,No,No
F-02887,U-0123,C-7729,,,F-02887,password,Yes,Yes,Yes
F-02888,U-0123,C-7729,,,F-02888,password,Yes,Yes,Yes
F-02889,U-0123,C-7729,,,F-02889,password,No,No,No
F-02890,U-0123,C-7729,,,F-02890,password,No,No,No
F-02891,U-0123,C-7729,,,F-02891,password,Yes,Yes,Yes
F-02892,U-0123,C-7729,,,F-02892,password,No,No,No
F-02893,U-0123,C-7729,,,F-02893,password,Yes,Yes,Yes
F-02894,U-0123,C-7729,,,F-02894,password,No,No,No
F-02895,U-0123,C-7729,,,F-02895,password,Yes,Yes,Yes
F-02896,U-0123,C-7729,,,F-02896,password,Yes,Yes,Yes
F-02897,U-0123,C-7729,,,F-02897,password,Yes,Yes,Yes
F-02898,U-0123,C-7729,,,F-02898,password,No,No,No
F-02899,U-0123,C-7729,,,F-02899,password,Yes,Yes,Yes
F-02900,U-0123,C-7729,,,F-02900,password,Yes,Yes,Yes
F-02901,U-0123,C-7729,,,F-02901,password,Yes,Yes,Yes
F-02902,U-0123,C-7729,,,F-02902,password,No,No,No
F-02903,U-0123,C-7729,,,F-02903,password,Yes,Yes,Yes
F-02904,U-0123,C-7729,,,F-02904,password,No,No,No
F-02905,U-0123,C-7729,,,F-02905,password,Yes,Yes,Yes
F-02906,U-0123,C-7729,,,F-02906,password,Yes,Yes,Yes
F-02907,U-0123,C-7729,,,F-02907,password,No,No,No
F-02908,U-0123,C-7729,,,F-02908,password,No,No,No
F-02909,U-0123,C-7729,,,F-02909,password,Yes,Yes,Yes
F-02910,U-0123,C-7729,,,F-02910,password,No,No,No
F-02911,U-0123,C-7729,,,F-02911,password,Yes,Yes,Yes
F-02912,U-0123,C-7729,,,F-02912,password,No,No,No
F-02913,U-0123,C-7729,,,F-02913,password,Yes,Yes,Yes
F-02914,U-0123,C-7729,,,F-02914,password,Yes,Yes,Yes
F-02915,U-0123,C-7729,,,F-02915,password,Yes,Yes,Yes
F-02916,U-0123,C-7729,,,F-02916,password,No,No,No
F-02917,U-0123,C-7729,,,F-02917,password,Yes,Yes,Yes
F-02918,U-0123,C-7729,,,F-02918,password,Yes,Yes,Yes
F-02919,U-0123,C-7729,,,F-02919,password,Yes,Yes,Yes
F-02920,U-0123,C-7729,,,F-02920,password,No,No,No
F-02921,U-0123,C-7729,,,F-02921,password,Yes,Yes,Yes
F-02922,U-0123,C-7729,,,F-02922,password,No,No,No
F-02923,U-0123,C-7729,,,F-02923,password,Yes,Yes,Yes
F-02924,U-0123,C-7729,,,F-02924,password,Yes,Yes,Yes
F-02925,U-0123,C-7729,,,F-02925,password,No,No,No
F-02926,U-0123,C-7729,,,F-02926,password,No,No,No
F-02927,U-0123,C-7729,,,F-02927,password,Yes,Yes,Yes
F-02928,U-0123,C-7729,,,F-02928,password,No,No,No
F-02929,U-0123,C-7729,,,F-02929,password,Yes,Yes,Yes
F-02930,U-0123,C-7729,,,F-02930,password,No,No,No
F-02931,U-0123,C-7729,,,F-02931,password,Yes,Yes,Yes
F-02932,U-0123,C-7729,,,F-02932,password,Yes,Yes,Yes
F-02933,U-0123,C-7729,,,F-02933,password,Yes,Yes,Yes
F-02934,U-0123,C-7729,,,F-02934,password,No,No,No
F-02935,U-0123,C-7729,,,F-02935,password,Yes,Yes,Yes
F-02936,U-0123,C-7729,,,F-02936,password,Yes,Yes,Yes
F-02937,U-0123,C-7729,,,F-02937,password,Yes,Yes,Yes
F-02938,U-0123,C-7729,,,F-02938,password,No,No,No
F-02939,U-0123,C-7729,,,F-02939,password,Yes,Yes,Yes
F-02940,U-0123,C-7729,,,F-02940,password,No,No,No
F-02941,U-0123,C-7729,,,F-02941,password,Yes,Yes,Yes
F-02942,U-0123,C-7729,,,F-02942,password,Yes,Yes,Yes
F-02943,U-0123,C-7729,,,F-02943,password,No,No,No
F-02944,U-0123,C-7729,,,F-02944,password,No,No,No
F-02945,U-0123,C-7729,,,F-02945,password,Yes,Yes,Yes
F-02946,U-0123,C-7729,,,F-02946,password,No,No,No
F-02947,U-0123,C-7729,,,F-02947,password,Yes,Yes,Yes
F-02948,U-0123,C-7729,,,F-02948,password,No,No,No
F-02949,U-0123,C-7729,,,F-02949,password,Yes,Yes,Yes
F-02950,U-0123,C-7729,,,F-02950,password,Yes,Yes,Yes
F-02951,U-0123,C-7729,,,F-02951,password,Yes,Yes,Yes
F-02952,U-0123,C-7729,,,F-02952,password,No,No,No
F-02953,U-0123,C-7729,,,F-02953,password,Yes,Yes,Yes
F-02954,U-0123,C-7729,,,F-02954,password,Yes,Yes,Yes
F-02955,U-0123,C-7729,,,F-02955,password,Yes,Yes,Yes
F-02956,U-0123,C-7729,,,F-02956,password,No,No,No
F-02957,U-0123,C-7729,,,F-02957,password,Yes,Yes,Yes
F-02958,U-0123,C-7729,,,F-02958,password,No,No,No
F-02959,U-0123,C-7729,,,F-02959,password,Yes,Yes,Yes
F-02960,U-0006,C-23840,,,F-02960,password,Yes,Yes,Yes
F-02961,U-0006,C-23840,,,F-02961,password,No,No,No
F-02962,U-0006,C-23840,,,F-02962,password,No,No,No
F-02963,U-0006,C-23840,,,F-02963,password,Yes,Yes,Yes
F-02964,U-0006,C-23840,,,F-02964,password,No,No,No
F-02965,U-0006,C-23840,,,F-02965,password,Yes,Yes,Yes
F-02966,U-0006,C-23840,,,F-02966,password,No,No,No
F-02967,U-0006,C-23840,,,F-02967,password,Yes,Yes,Yes
F-02968,U-0006,C-23840,,,F-02968,password,Yes,Yes,Yes
F-02969,U-0006,C-23840,,,F-02969,password,Yes,Yes,Yes
F-02970,U-0006,C-23840,,,F-02970,password,No,No,No
F-02971,U-0006,C-23840,,,F-02971,password,Yes,Yes,Yes
F-02972,U-0006,C-23840,,,F-02972,password,Yes,Yes,Yes
F-02973,U-0006,C-23840,,,F-02973,password,Yes,Yes,Yes
F-02974,U-0006,C-23840,,,F-02974,password,No,No,No
F-02975,U-0006,C-23840,,,F-02975,password,Yes,Yes,Yes
F-02976,U-0006,C-23840,,,F-02976,password,No,No,No
F-02977,U-0006,C-23840,,,F-02977,password,Yes,Yes,Yes
F-02978,U-0006,C-23840,,,F-02978,password,Yes,Yes,Yes
F-02979,U-0006,C-23840,,,F-02979,password,No,No,No
F-02980,U-0006,C-23840,,,F-02980,password,No,No,No
F-02981,U-0006,C-23840,,,F-02981,password,Yes,Yes,Yes
F-02982,U-0006,C-23840,,,F-02982,password,No,No,No
F-02983,U-0006,C-23840,,,F-02983,password,Yes,Yes,Yes
F-02984,U-0006,C-23840,,,F-02984,password,No,No,No
F-02985,U-0006,C-23840,,,F-02985,password,Yes,Yes,Yes
F-02986,U-0006,C-23840,,,F-02986,password,Yes,Yes,Yes
F-02987,U-0006,C-23840,,,F-02987,password,Yes,Yes,Yes
F-02988,U-0006,C-23840,,,F-02988,password,No,No,No
F-02989,U-0006,C-23840,,,F-02989,password,Yes,Yes,Yes
F-02990,U-0006,C-23840,,,F-02990,password,Yes,Yes,Yes
F-02991,U-0006,C-23840,,,F-02991,password,Yes,Yes,Yes
F-02992,U-0006,C-23840,,,F-02992,password,No,No,No
F-02993,U-0006,C-23840,,,F-02993,password,Yes,Yes,Yes
F-02994,U-0006,C-23840,,,F-02994,password,No,No,No
F-02995,U-0006,C-23840,,,F-02995,password,Yes,Yes,Yes
F-02996,U-0006,C-23840,,,F-02996,password,Yes,Yes,Yes
F-02997,U-0006,C-23840,,,F-02997,password,No,No,No
F-02998,U-0006,C-23840,,,F-02998,password,No,No,No
F-02999,U-0006,C-23840,,,F-02999,password,Yes,Yes,Yes
F-03000,U-0006,C-23840,,,F-03000,password,No,No,No
F-03001,U-0006,C-23840,,,F-03001,password,Yes,Yes,Yes
F-03002,U-0006,C-23840,,,F-03002,password,No,No,No
F-03003,U-0006,C-23840,,,F-03003,password,Yes,Yes,Yes
F-03004,U-0006,C-23840,,,F-03004,password,Yes,Yes,Yes
F-03005,U-0006,C-23840,,,F-03005,password,Yes,Yes,Yes
F-03006,U-0006,C-23840,,,F-03006,password,No,No,No
F-03007,U-0006,C-23840,,,F-03007,password,Yes,Yes,Yes
F-03008,U-0006,C-23840,,,F-03008,password,Yes,Yes,Yes
F-03009,U-0006,C-23840,,,F-03009,password,Yes,Yes,Yes
F-03010,U-0006,C-23840,,,F-03010,password,No,No,No
F-03011,U-0006,C-23840,,,F-03011,password,Yes,Yes,Yes
F-03012,U-0006,C-23840,,,F-03012,password,No,No,No
F-03013,U-0006,C-24437,,,F-03013,password,Yes,Yes,Yes
F-03014,U-0006,C-24437,,,F-03014,password,Yes,Yes,Yes
F-03015,U-0006,C-24437,,,F-03015,password,No,No,No
F-03016,U-0006,C-24437,,,F-03016,password,No,No,No
F-03017,U-0006,C-24437,,,F-03017,password,Yes,Yes,Yes
F-03018,U-0006,C-24437,,,F-03018,password,No,No,No
F-03019,U-0006,C-24437,,,F-03019,password,Yes,Yes,Yes
F-03020,U-0006,C-24437,,,F-03020,password,No,No,No
F-03021,U-0006,C-24437,,,F-03021,password,Yes,Yes,Yes
F-03022,U-0006,C-24437,,,F-03022,password,Yes,Yes,Yes
F-03023,U-0006,C-24437,,,F-03023,password,Yes,Yes,Yes
F-03024,U-0006,C-24437,,,F-03024,password,No,No,No
F-03025,U-0006,C-24437,,,F-03025,password,Yes,Yes,Yes
F-03026,U-0006,C-24437,,,F-03026,password,Yes,Yes,Yes
F-03027,U-0006,C-24437,,,F-03027,password,Yes,Yes,Yes
F-03028,U-0006,C-24437,,,F-03028,password,No,No,No
F-03029,U-0006,C-24437,,,F-03029,password,Yes,Yes,Yes
F-03030,U-0006,C-24437,,,F-03030,password,No,No,No
F-03031,U-0006,C-24437,,,F-03031,password,Yes,Yes,Yes
F-03032,U-0006,C-24437,,,F-03032,password,Yes,Yes,Yes
F-03033,U-0006,C-24437,,,F-03033,password,No,No,No
F-03034,U-0006,C-24437,,,F-03034,password,No,No,No
F-03035,U-0006,C-24437,,,F-03035,password,Yes,Yes,Yes
F-03036,U-0006,C-24437,,,F-03036,password,No,No,No
F-03037,U-0006,C-24437,,,F-03037,password,Yes,Yes,Yes
F-03038,U-0006,C-24437,,,F-03038,password,No,No,No
F-03039,U-0006,C-24437,,,F-03039,password,Yes,Yes,Yes
F-03040,U-0006,C-24437,,,F-03040,password,Yes,Yes,Yes
F-03041,U-0006,C-24437,,,F-03041,password,Yes,Yes,Yes
F-03042,U-0006,C-24437,,,F-03042,password,No,No,No
F-03043,U-0006,C-24437,,,F-03043,password,Yes,Yes,Yes
F-03044,U-0006,C-24437,,,F-03044,password,Yes,Yes,Yes
F-03045,U-0006,C-24437,,,F-03045,password,Yes,Yes,Yes
F-03046,U-0006,C-24437,,,F-03046,password,No,No,No
F-03047,U-0006,C-24437,,,F-03047,password,Yes,Yes,Yes
F-03048,U-0006,C-24437,,,F-03048,password,No,No,No
F-03049,U-0006,C-24437,,,F-03049,password,Yes,Yes,Yes
F-03050,U-0006,C-24437,,,F-03050,password,Yes,Yes,Yes
F-03051,U-0006,C-24437,,,F-03051,password,No,No,No
F-03052,U-0006,C-24437,,,F-03052,password,No,No,No
F-03053,U-0006,C-24437,,,F-03053,password,Yes,Yes,Yes
F-03054,U-0006,C-24437,,,F-03054,password,No,No,No
F-03055,U-0006,C-24437,,,F-03055,password,Yes,Yes,Yes
F-03056,U-0006,C-24437,,,F-03056,password,No,No,No
F-03057,U-0006,C-24437,,,F-03057,password,Yes,Yes,Yes
F-03058,U-0006,C-24437,,,F-03058,password,Yes,Yes,Yes
F-03059,U-0006,C-24437,,,F-03059,password,Yes,Yes,Yes
F-03060,U-0006,C-24437,,,F-03060,password,No,No,No
F-03061,U-0006,C-24437,,,F-03061,password,Yes,Yes,Yes
F-03062,U-0006,C-24437,,,F-03062,password,Yes,Yes,Yes
F-03063,U-0006,C-24437,,,F-03063,password,Yes,Yes,Yes
F-03064,U-0006,C-24437,,,F-03064,password,No,No,No
F-03065,U-0006,C-24437,,,F-03065,password,Yes,Yes,Yes
F-03066,U-0006,C-24437,,,F-03066,password,No,No,No
F-03067,U-0006,C-24437,,,F-03067,password,Yes,Yes,Yes
F-03068,U-0006,C-24437,,,F-03068,password,Yes,Yes,Yes
F-03069,U-0006,C-24437,,,F-03069,password,No,No,No
F-03070,U-0006,C-24437,,,F-03070,password,No,No,No
F-03071,U-0006,C-24437,,,F-03071,password,Yes,Yes,Yes
F-03072,U-0006,C-24437,,,F-03072,password,No,No,No
F-03073,U-0006,C-24437,,,F-03073,password,Yes,Yes,Yes
F-03074,U-0006,C-24437,,,F-03074,password,No,No,No
F-03075,U-0006,C-24437,,,F-03075,password,Yes,Yes,Yes
F-03076,U-0006,C-24437,,,F-03076,password,Yes,Yes,Yes
F-03077,U-0006,C-24437,,,F-03077,password,Yes,Yes,Yes
F-03078,U-0006,C-24437,,,F-03078,password,No,No,No
F-03079,U-0006,C-24437,,,F-03079,password,Yes,Yes,Yes
F-03080,U-0006,C-24437,,,F-03080,password,Yes,Yes,Yes
F-03081,U-0006,C-24437,,,F-03081,password,Yes,Yes,Yes
F-03082,U-0006,C-24437,,,F-03082,password,No,No,No
F-03083,U-0006,C-24437,,,F-03083,password,Yes,Yes,Yes
F-03084,U-0006,C-24437,,,F-03084,password,No,No,No
F-03085,U-0006,C-24437,,,F-03085,password,Yes,Yes,Yes
F-03086,U-0006,C-24437,,,F-03086,password,Yes,Yes,Yes
F-03087,U-0006,C-24437,,,F-03087,password,No,No,No
F-03088,U-0006,C-24437,,,F-03088,password,No,No,No
F-03089,U-0006,C-24437,,,F-03089,password,Yes,Yes,Yes
F-03090,U-0006,C-24437,,,F-03090,password,No,No,No
F-03091,U-0006,C-24437,,,F-03091,password,Yes,Yes,Yes
F-03092,U-0006,C-24437,,,F-03092,password,No,No,No
F-03093,U-0006,C-24437,,,F-03093,password,Yes,Yes,Yes
F-03094,U-0006,C-24437,,,F-03094,password,Yes,Yes,Yes
F-03095,U-0006,C-24437,,,F-03095,password,Yes,Yes,Yes
F-03096,U-0006,C-24437,,,F-03096,password,No,No,No
F-03097,U-0006,C-24437,,,F-03097,password,Yes,Yes,Yes
F-03098,U-0006,C-24437,,,F-03098,password,Yes,Yes,Yes
F-03099,U-0006,C-24437,,,F-03099,password,Yes,Yes,Yes
F-03100,U-0006,C-24437,,,F-03100,password,No,No,No
F-03101,U-0006,C-24437,,,F-03101,password,Yes,Yes,Yes
F-03102,U-0006,C-24437,,,F-03102,password,No,No,No
F-03103,U-0006,C-24437,,,F-03103,password,Yes,Yes,Yes
F-03104,U-0006,C-24437,,,F-03104,password,Yes,Yes,Yes
F-03105,U-0006,C-24437,,,F-03105,password,No,No,No
F-03106,U-0006,C-24437,,,F-03106,password,No,No,No
F-03107,U-0006,C-24437,,,F-03107,password,Yes,Yes,Yes
F-03108,U-0006,C-24437,,,F-03108,password,No,No,No
F-03109,U-0006,C-24437,,,F-03109,password,Yes,Yes,Yes
F-03110,U-0006,C-24437,,,F-03110,password,No,No,No
F-03111,U-0006,C-24437,,,F-03111,password,Yes,Yes,Yes
F-03112,U-0006,C-24437,,,F-03112,password,Yes,Yes,Yes
F-03113,U-0006,C-24437,,,F-03113,password,Yes,Yes,Yes
F-03114,U-0006,C-24437,,,F-03114,password,No,No,No
F-03115,U-0006,C-24437,,,F-03115,password,Yes,Yes,Yes
F-03116,U-0006,C-24437,,,F-03116,password,Yes,Yes,Yes
F-03117,U-0006,C-24437,,,F-03117,password,Yes,Yes,Yes
F-03118,U-0006,C-24437,,,F-03118,password,No,No,No
F-03119,U-0006,C-24437,,,F-03119,password,Yes,Yes,Yes
F-03120,U-0006,C-24437,,,F-03120,password,No,No,No
F-03121,U-0006,C-24437,,,F-03121,password,Yes,Yes,Yes
F-03122,U-0006,C-24437,,,F-03122,password,Yes,Yes,Yes
F-03123,U-0006,C-24437,,,F-03123,password,No,No,No
F-03124,U-0006,C-24437,,,F-03124,password,No,No,No
F-03125,U-0006,C-24437,,,F-03125,password,Yes,Yes,Yes
